price,baths,beds,dogs_allowed,comes_furnished,type,sqfeet,parking_options,laundry_options,state,lat,long,id
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043031206
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043032378
679,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9916,'-86.423,7043033792
1205,3,5,1,0,apartment,515,off-street parking,w/d in unit,co,40.3849,'-105.092,7043034326
1205,3,5,1,0,apartment,515,off-street parking,w/d in unit,co,40.3849,'-105.092,7043035622
425,3,5,1,0,apartment,350,off-street parking,laundry on site,ks,39.0398,'-95.6956,7043042123
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043042865
1415,3,5,1,0,apartment,582,detached garage,laundry on site,pa,39.9562,'-75.1942,7043046409
2580,3,5,1,0,apartment,424,detached garage,w/d in unit,ca,37.6551,'-122.492,7043050102
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043053882
1100,3,5,1,1,apartment,490,attached garage,w/d in unit,sc,34.8495,'-82.4046,7043062583
960,3,5,1,0,apartment,517,off-street parking,w/d in unit,ky,38.3089,'-85.8221,7043065710
1795,3,5,1,1,in-law,640,off-street parking,w/d in unit,ca,34.2636,'-118.674,7043083550
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043084786
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043087195
1371,3,5,1,0,apartment,609,attached garage,w/d in unit,sc,32.8594,'-79.908,7043099762
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043102623
860,3,5,1,0,apartment,415,off-street parking,w/d in unit,pa,40.4514,'-80.0069,7043104430
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6597,'-97.3172,7043109820
699,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9922,'-86.4232,7043109876
1316,3,5,1,0,apartment,636,off-street parking,w/d in unit,fl,26.5942,'-81.8089,7043112693
425,3,5,1,0,apartment,350,off-street parking,laundry on site,ks,39.0398,'-95.6956,7043114164
845,3,5,1,0,apartment,300,street parking,laundry in bldg,mn,44.9471,'-93.1121,7043124672
1650,3,5,1,0,apartment,350,street parking,laundry on site,ca,32.7287,'-117.161,7043152603
2056,3,5,1,0,apartment,570,attached garage,w/d in unit,ca,33.8281,'-117.929,7043162389
1015,3,5,1,0,apartment,560,attached garage,w/d in unit,la,30.3991,'-91.1783,7043186965
1100,3,5,1,1,condo,487,attached garage,w/d in unit,wa,48.7272,'-122.475,7043189565
1295,3,5,1,1,house,450,street parking,laundry on site,or,42.1885,'-122.693,7043197960
1450,3,5,1,1,in-law,500,street parking,laundry in bldg,ak,61.1808,'-149.823,7043235958
905,3,5,1,0,apartment,550,attached garage,laundry in bldg,pa,40.4287,'-79.924,7043316924
1025,3,5,1,0,apartment,434,carport,w/d in unit,sc,34.8472,'-82.406,7043332251
950,3,5,1,0,apartment,550,street parking,laundry in bldg,pa,39.9626,'-75.1943,7043333403
1788,3,5,1,0,apartment,730,attached garage,w/d in unit,dc,38.9025,'-77.0028,7043337467
800,3,5,1,0,apartment,400,off-street parking,w/d hookups,ga,33.9634,'-83.4376,7043339694
695,3,5,1,0,apartment,700,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7043343463
729,3,5,1,0,apartment,288,off-street parking,laundry on site,in,39.1694,'-86.4965,7043343984
665,3,5,1,0,apartment,538,off-street parking,w/d hookups,oh,39.6178,'-84.2216,7043345260
725,3,5,1,0,apartment,408,carport,w/d hookups,tx,30.525,'-97.6864,7043353141
395,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ks,37.6662,'-97.3165,7043358708
529,3,5,1,0,apartment,387,off-street parking,laundry on site,mi,41.8449,'-86.25,7043361481
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043361925
975,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ct,41.2796,'-72.8786,7043366927
850,3,5,1,0,apartment,1000,street parking,laundry in bldg,in,41.6255,'-86.2433,7043367275
1525,3,5,1,0,apartment,508,off-street parking,laundry in bldg,ri,41.82,'-71.4158,7043367899
745,3,5,1,0,apartment,485,off-street parking,laundry in bldg,wi,43.0249,'-89.4722,7043370525
745,3,5,1,0,apartment,485,off-street parking,laundry in bldg,wi,43.0249,'-89.4722,7043370542
899,3,5,1,0,apartment,470,attached garage,w/d in unit,sc,34.861,'-82.3942,7043372463
1195,3,5,1,0,apartment,735,attached garage,w/d in unit,ia,41.2541,'-95.9576,7043373306
790,3,5,1,0,apartment,596,off-street parking,laundry in bldg,pa,40.4598,'-79.8224,7043379011
679,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9917,'-86.4229,7043382682
790,3,5,1,0,apartment,400,off-street parking,w/d hookups,ga,33.9634,'-83.4376,7043390000
750,3,5,1,0,apartment,330,off-street parking,laundry in bldg,co,38.8767,'-104.834,7043390805
650,3,5,1,0,apartment,480,off-street parking,laundry on site,nm,35.1157,'-106.537,7043391366
675,3,5,1,0,apartment,494,off-street parking,laundry on site,co,38.8352,'-104.753,7043396875
425,3,5,1,0,apartment,450,off-street parking,laundry on site,ks,37.7048,'-97.3638,7043398174
752,3,5,1,0,apartment,500,off-street parking,laundry on site,nc,36.0318,'-79.4889,7043398644
970,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ct,41.2796,'-72.8786,7043399268
599,3,5,1,0,apartment,350,off-street parking,laundry in bldg,tn,35.962,'-83.9287,7043404723
970,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ct,41.2796,'-72.8786,7043413171
249,3,5,1,1,apartment,300,off-street parking,no laundry on site,nc,35.5376,'-82.7001,7043416807
325,3,5,1,1,apartment,300,off-street parking,no laundry on site,nc,35.5376,'-82.7001,7043418531
518,3,5,1,0,apartment,580,off-street parking,laundry in bldg,ks,37.6455,'-97.3526,7043421610
1350,3,5,1,0,apartment,537,off-street parking,w/d in unit,nh,42.9324,'-72.2867,7043423918
1966,3,5,1,0,apartment,659,carport,laundry on site,ca,36.7227,'-121.654,7043426699
1966,3,5,1,0,apartment,659,carport,laundry on site,ca,36.7227,'-121.654,7043427962
1252,3,5,1,0,apartment,565,attached garage,laundry in bldg,il,38.6459,'-90.3264,7043432070
695,3,5,1,0,apartment,454,off-street parking,laundry on site,la,30.4169,'-91.0886,7043434655
630,3,5,1,0,apartment,417,attached garage,laundry in bldg,il,40.1135,'-88.2132,7043437818
935,3,5,1,0,apartment,500,carport,laundry in bldg,co,38.8324,'-104.775,7043438033
725,3,5,1,0,apartment,454,off-street parking,laundry on site,la,30.4169,'-91.0885,7043438643
799,3,5,1,0,apartment,520,off-street parking,laundry on site,nm,35.5936,'-106.108,7043444979
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043453792
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043457180
1750,3,5,1,0,apartment,464,attached garage,w/d in unit,wa,47.638,'-122.143,7043459501
725,3,5,1,0,apartment,493,off-street parking,laundry in bldg,wi,43.0335,'-89.3664,7043460950
1350,3,5,1,1,apartment,470,off-street parking,no laundry on site,or,42.3168,'-122.966,7043464477
1091,3,5,1,0,apartment,500,attached garage,w/d in unit,sc,32.7973,'-79.9415,7043469283
800,3,5,1,0,apartment,398,detached garage,laundry in bldg,ia,41.5869,'-93.625,7043471631
1529,3,5,1,0,apartment,396,attached garage,w/d in unit,wa,47.6155,'-122.35,7043473909
1259,3,5,1,0,apartment,597,attached garage,w/d in unit,co,40.4127,'-104.985,7043480608
750,3,5,1,0,apartment,454,carport,laundry on site,tx,31.8341,'-102.416,7043488653
830,3,5,1,0,apartment,622,off-street parking,w/d in unit,al,34.7167,'-86.4687,7043488684
1475,3,5,1,0,apartment,380,off-street parking,laundry on site,hi,21.2864,'-157.838,7043488843
1030,3,5,1,0,apartment,691,off-street parking,w/d in unit,id,47.6816,'-117.1,7043489562
209,3,5,1,1,apartment,870,off-street parking,laundry on site,nm,35.1092,'-106.624,7043492919
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043495368
626,3,5,1,0,apartment,449,off-street parking,w/d in unit,nm,35.0865,'-106.659,7043497110
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043498267
1009,3,5,1,0,apartment,560,attached garage,w/d in unit,la,30.4011,'-91.1793,7043499722
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043500011
1230,3,5,1,0,apartment,665,attached garage,w/d in unit,co,40.3965,'-105.073,7043502435
1400,3,5,1,0,apartment,476,off-street parking,laundry on site,ca,34.2407,'-118.537,7043505875
1097,3,5,1,0,apartment,488,off-street parking,w/d in unit,ia,41.5785,'-93.6262,7043506237
1095,3,5,1,0,apartment,400,street parking,laundry in bldg,or,45.5263,'-122.694,7043512415
806,3,5,1,0,apartment,581,off-street parking,w/d in unit,ne,40.7371,'-96.5957,7043513157
1510,3,5,1,0,apartment,400,no parking,laundry in bldg,ct,41.306,'-72.9276,7043514265
615,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ia,41.2485,'-95.9545,7043515440
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043517016
699,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9916,'-86.4225,7043518358
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043518680
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043519767
975,3,5,1,0,apartment,550,carport,laundry on site,ca,37.9872,'-121.318,7043521781
799,3,5,1,0,apartment,506,off-street parking,laundry on site,co,38.8137,'-104.834,7043522348
1966,3,5,1,0,apartment,659,carport,laundry on site,ca,36.7227,'-121.654,7043525413
1100,3,5,1,0,apartment,600,carport,laundry on site,ca,37.9872,'-121.318,7043527646
695,3,5,1,0,apartment,700,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7043528535
1532,3,5,1,0,apartment,465,off-street parking,w/d in unit,dc,38.8372,'-77.064,7043528578
1100,3,5,1,0,apartment,490,attached garage,w/d in unit,sc,34.8495,'-82.4046,7043531187
750,3,5,1,0,apartment,330,off-street parking,laundry on site,co,38.8767,'-104.834,7043536256
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043536828
975,3,5,1,0,apartment,550,carport,laundry on site,ca,37.9872,'-121.318,7043537193
1125,3,5,1,0,apartment,461,off-street parking,w/d in unit,wa,47.4253,'-120.327,7043539048
800,3,5,1,0,apartment,300,off-street parking,laundry in bldg,wi,43.0769,'-89.3814,7043539236
1125,3,5,1,0,apartment,425,street parking,laundry in bldg,or,45.5279,'-122.641,7043542535
790,3,5,1,0,apartment,596,off-street parking,laundry in bldg,pa,40.4598,'-79.8224,7043549788
864,3,5,1,0,apartment,802,carport,laundry on site,in,39.8647,'-86.1181,7043552862
515,3,5,1,0,apartment,400,attached garage,laundry in bldg,oh,41.6591,'-83.555,7043557412
1415,3,5,1,0,apartment,582,detached garage,laundry on site,pa,39.9562,'-75.1942,7043567067
1292,3,5,1,0,apartment,601,attached garage,w/d in unit,nc,35.2081,'-80.8583,7043569455
739,3,5,1,0,apartment,432,street parking,w/d hookups,tn,35.024,'-85.1781,7043571833
1350,3,5,1,0,apartment,300,attached garage,laundry in bldg,hi,21.3532,'-157.927,7043572718
1100,3,5,1,0,apartment,600,carport,laundry on site,ca,37.9834,'-121.334,7043585245
820,3,5,1,0,apartment,300,off-street parking,laundry on site,mi,42.2622,'-83.7797,7043588572
820,3,5,1,0,apartment,300,off-street parking,laundry on site,mi,42.2622,'-83.7797,7043591197
1625,3,5,1,0,apartment,678,attached garage,w/d in unit,fl,27.339,'-82.5427,7043593606
699,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9918,'-86.4231,7043599626
970,3,5,1,0,apartment,400,off-street parking,laundry in bldg,ct,41.2796,'-72.8786,7043602865
492,3,5,1,0,apartment,288,off-street parking,laundry on site,oh,39.8355,'-84.2613,7043603403
509,3,5,1,0,apartment,288,off-street parking,laundry on site,in,39.914,'-85.3846,7043604833
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043605250
889,3,5,1,1,apartment,374,attached garage,w/d in unit,la,30.4183,'-91.1785,7043605756
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043605782
473,3,5,1,0,apartment,288,off-street parking,laundry on site,in,40.29,'-86.0311,7043606289
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043606741
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043607298
2600,3,5,1,0,apartment,550,attached garage,w/d in unit,nj,40.7445,'-74.0329,7043610032
525,3,5,1,0,apartment,300,off-street parking,laundry on site,ky,38.1628,'-84.9022,7043612603
1025,3,5,1,0,apartment,475,off-street parking,laundry on site,co,39.6966,'-104.936,7043615324
750,3,5,1,0,apartment,330,off-street parking,laundry in bldg,co,38.8767,'-104.834,7043619248
1425,3,5,1,0,apartment,544,off-street parking,w/d in unit,nh,42.8418,'-71.4974,7043621671
750,3,5,1,0,apartment,300,off-street parking,laundry on site,ca,39.5314,'-119.813,7043623149
690,3,5,1,0,apartment,330,off-street parking,laundry in bldg,co,38.8767,'-104.834,7043647442
1025,3,5,1,0,apartment,364,carport,laundry on site,ca,38.0073,'-121.356,7043647952
810,3,5,1,0,apartment,525,off-street parking,laundry in bldg,al,30.678,'-88.0824,7043656520
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043658631
955,3,5,1,0,apartment,364,street parking,laundry on site,tn,35.1477,'-90.0517,7043678704
1200,3,5,1,0,apartment,425,no parking,laundry in bldg,wa,47.6151,'-122.345,7043678838
767,3,5,1,0,apartment,499,street parking,laundry on site,tn,35.1477,'-90.0517,7043678860
1200,3,5,1,0,apartment,425,no parking,laundry in bldg,wa,47.6151,'-122.345,7043678994
1200,3,5,1,0,apartment,425,no parking,laundry in bldg,wa,47.6151,'-122.345,7043679090
1230,3,5,1,0,apartment,425,no parking,laundry in bldg,wa,47.6151,'-122.345,7043679331
1230,3,5,1,0,apartment,425,no parking,laundry in bldg,wa,47.6151,'-122.345,7043680710
799,3,5,1,0,apartment,550,detached garage,w/d in unit,il,38.6422,'-90.2626,7043682757
626,3,5,1,0,apartment,449,street parking,w/d in unit,nm,35.0853,'-106.658,7043685101
640,3,5,1,0,apartment,382,attached garage,laundry in bldg,il,38.6448,'-90.2616,7043699894
1274,3,5,1,0,apartment,400,carport,laundry on site,ca,36.6958,'-121.662,7043704206
975,3,5,1,0,apartment,550,carport,laundry on site,ca,37.9872,'-121.318,7043708685
1575,3,5,1,0,apartment,490,off-street parking,w/d in unit,ca,38.572,'-121.488,7043713249
975,3,5,1,0,apartment,550,carport,laundry on site,ca,37.9872,'-121.318,7043715088
675,3,5,1,0,apartment,400,off-street parking,laundry on site,ak,64.7081,'-147.145,7043718413
1850,3,5,1,0,apartment,443,carport,laundry on site,ca,35.2547,'-120.691,7043722417
1695,3,5,1,0,apartment,498,off-street parking,laundry in bldg,hi,21.2788,'-157.824,7043740756
1350,3,5,1,0,apartment,380,off-street parking,laundry on site,hi,21.2864,'-157.838,7043741070
1150,3,5,1,0,apartment,385,off-street parking,laundry on site,hi,21.3409,'-157.876,7043747856
1015,3,5,1,0,apartment,560,attached garage,w/d in unit,la,30.3992,'-91.1783,7043758487
1695,3,5,1,0,apartment,498,off-street parking,laundry in bldg,hi,21.2788,'-157.824,7043764002
1695,3,5,1,0,apartment,498,off-street parking,laundry in bldg,hi,21.2788,'-157.824,7043769298
1550,3,5,1,0,apartment,330,off-street parking,laundry in bldg,hi,21.2788,'-157.824,7043769572
1819,3,5,1,0,apartment,565,attached garage,w/d in unit,il,41.8793,'-87.6471,7043821820
1873,3,5,1,0,apartment,547,attached garage,w/d in unit,il,41.8967,'-87.627,7043827379
1015,3,5,1,0,apartment,560,attached garage,w/d in unit,la,30.3995,'-91.1786,7043849587
1100,3,5,1,0,apartment,490,attached garage,w/d in unit,sc,34.8495,'-82.4046,7043851866
695,3,5,1,0,apartment,700,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7043854439
1025,3,5,1,0,apartment,434,carport,w/d in unit,sc,34.8593,'-82.3861,7043855409
1080,3,5,1,0,apartment,524,off-street parking,laundry in bldg,ny,43.1317,'-77.6062,7043858247
790,3,5,1,0,apartment,596,off-street parking,laundry in bldg,pa,40.4598,'-79.8224,7043865532
739,3,5,1,0,apartment,432,street parking,laundry on site,tn,35.024,'-85.1781,7043866500
1590,3,5,1,0,apartment,680,no parking,laundry in bldg,ct,41.3087,'-72.9271,7043867761
907,3,5,1,0,apartment,550,off-street parking,w/d hookups,fl,28.0691,'-80.62,7043871021
739,3,5,1,0,apartment,432,street parking,laundry on site,tn,35.024,'-85.1781,7043874433
613,3,5,1,0,apartment,450,off-street parking,laundry on site,ks,38.9704,'-95.2769,7043874441
699,3,5,1,0,apartment,550,off-street parking,laundry on site,ky,36.9914,'-86.4233,7043875179
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043876228
870,3,5,1,0,apartment,490,attached garage,laundry in bldg,pa,40.4285,'-79.9243,7043876527
615,3,5,1,0,apartment,520,detached garage,laundry in bldg,ia,41.2393,'-96.1358,7043877083
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043877106
800,3,5,1,0,apartment,400,off-street parking,w/d hookups,ga,33.9634,'-83.4376,7043877849
940,3,5,1,0,apartment,365,attached garage,w/d in unit,mn,44.9677,'-93.2856,7043882614
1091,3,5,1,0,apartment,522,attached garage,w/d in unit,sc,32.7973,'-79.9415,7043883753
1371,3,5,1,0,apartment,609,attached garage,w/d in unit,sc,32.8593,'-79.9081,7043885454
739,3,5,1,0,apartment,432,street parking,laundry on site,tn,35.024,'-85.1781,7043887602
529,3,5,1,0,apartment,387,off-street parking,laundry on site,mi,41.8449,'-86.25,7043898057
695,3,5,1,0,apartment,454,off-street parking,laundry on site,la,30.4169,'-91.0885,7043902278
1350,3,5,1,0,apartment,650,street parking,laundry on site,fl,25.7873,'-80.1564,7043904524
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043905134
1350,3,5,1,0,apartment,650,street parking,laundry on site,fl,25.7873,'-80.1564,7043905495
395,3,5,1,0,apartment,400,off-street parking,laundry on site,ks,37.6662,'-97.3165,7043906107
905,3,5,1,0,apartment,550,attached garage,laundry in bldg,pa,40.4287,'-79.924,7043906681
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043908658
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043909075
610,3,5,1,0,apartment,550,attached garage,laundry in bldg,ia,41.2949,'-96.0546,7043909334
640,3,5,1,0,apartment,550,attached garage,laundry in bldg,ia,41.2949,'-96.0546,7043910454
325,3,5,1,1,apartment,300,off-street parking,no laundry on site,nc,35.5376,'-82.7001,7043912918
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043916618
950,3,5,1,0,apartment,476,off-street parking,w/d hookups,fl,30.3271,'-81.6681,7043917470
699,3,5,1,0,apartment,480,off-street parking,laundry on site,tn,35.9235,'-84.0871,7043918744
